Species,Population,location,year1,focal_ID,mate_ID,focal_ID_sex,breeding_attempt,divorce,easting,northing,nest_dist,laying_date,clutch_size,fate,no_chick,male_weight,female_weight,tmin,tmax,prec,tmean
peronii,mp_MY,Malaysia,2005,dbalkr,r0pby,female,2,NA,591876,1322703,NA,26/07/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,dbalydb,NA,female,1,NA,607916,1371962,5485.934196,02/06/2005,2,0,0,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,dbalydb,NA,female,2,NA,608601,1366519,NA,14/06/2005,3,1,3,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pbaldbdb,NA,female,1,NA,618502,1441603,34.82814953,30/04/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pbaldbdb,NA,female,2,NA,618480,1441630,NA,23/06/2005,3,NA,NA,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pbgrwal,NA,female,1,NA,607629,1362396,1612.130268,12/04/2005,3,1,3,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pbgrwal,NA,female,2,NA,607059,1360888,NA,04/06/2005,5,1,3,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pialwdb,NA,female,1,NA,601470,1334287,81.15417426,26/04/2005,3,0,0,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pialwdb,NA,female,2,NA,601439,1334212,51.73973328,15/05/2005,1,0,0,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pialwdb,NA,female,3,NA,601405,1334173,127.6401191,24/05/2005,3,0,0,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pialwdb,NA,female,4,NA,601479,1334277,NA,17/06/2005,3,1,1,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pialyy,NA,female,1,NA,607629,1362396,187.9281778,25/05/2005,3,0,0,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,pialyy,NA,female,2,NA,607700,1362222,NA,03/07/2005,2,NA,NA,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,ralwpi,oralwpi,female,1,Divorced females,606242,1342922,NA,11/04/2005,3,1,1,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,ralwpi,ralwdb,female,2,Divorced females,NA,NA,NA,27/05/2005,3,1,3,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,ralwpi,oralwpi,female,3,NA,605247,1342936,NA,08/06/2005,3,0,0,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,ryral,ralry,female,1,Retained couples,619732,1443670,316.29,05/05/2005,3,0,0,NA,NA,NA,NA,NA,NA
peronii,mp_MY,Malaysia,2005,ryral,ralry,female,2,NA,619838,1443968,NA,08/06/2005,3,1,2,NA,NA,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2009,CA1044,CA1096,female,1,Retained couples,260180,1677369,46.01,26/09/2009,3,1,3,39,38,25.1,30,0,27.55
alexandrinus,kp_CV,Maio,2009,CA1044,CA1096,female,2,NA,260181,1677323,NA,07/11/2009,3,NA,NA,40,38,24,28.6,0,26.3
alexandrinus,kp_CV,Maio,2009,CA2629,CA1639,female,1,Retained couples,260513,1676315,46.39,21/09/2009,2,1,2,38.5,43.5,25.8,30,0,27.9
alexandrinus,kp_CV,Maio,2009,CA2629,CA1639,female,2,NA,260519,1676361,NA,04/11/2009,3,1,1,38.5,43.5,24,29.5,0,26.75
alexandrinus,kp_CV,Maio,2010,CA3065,CA1104,female,1,Retained couples,60244,77109,5,22/09/2010,2,1,1,NA,NA,25.2,29.7,0,27.45
alexandrinus,kp_CV,Maio,2010,CA3065,CA1104,female,2,NA,60241,77113,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2010,CA3124,CA2695,female,1,Retained couples,61298,76987,920.92,18/10/2010,2,NA,NA,43,41,24.5,30.7,0,27.6
alexandrinus,kp_CV,Maio,2010,CA3124,CA2695,female,2,NA,60456,76614,NA,10/11/2010,3,1,2,43,NA,22.6,28,0,25.3
alexandrinus,kp_CV,Maio,2013,CA2756,CA1052,female,1,Retained couples,60420,76816,4.47,NA,1,0,0,NA,NA,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2013,CA2756,CA1052,female,2,NA,60416,76818,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2014,CA1067,CA3460,female,1,Retained couples,60534,76163,34.93,NA,3,1,3,NA,39.8,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2014,CA1067,CA3460,female,2,NA,60526,76197,NA,02/11/2014,3,0,0,NA,39.8,24.2,29.1,0,26.65
alexandrinus,kp_CV,Maio,2014,CA3450,CA3500,female,1,Retained couples,61446,75484,121.49,NA,3,0,0,39.12,37.56,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2014,CA3450,CA3500,female,2,NA,61344,75550,NA,NA,2,1,2,39.12,37.56,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2014,CA3697,CA3077,female,1,Retained couples,60138,77548,45.71,NA,2,0,0,42.38,NA,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2014,CA3697,CA3077,female,2,NA,60146,77593,NA,NA,3,1,2,42.38,NA,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2014,CA4122,CA1047,female,1,Retained couples,60823,75825,1069.98,NA,2,1,1,43.18,40.08,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2014,CA4122,CA1047,female,2,NA,60422,76817,NA,NA,2,NA,NA,43.18,40.08,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA2762,CA3500,female,1,Retained couples,261285,1675585,83.82,NA,2,0,0,40.62,43.02,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA2762,CA3500,female,2,NA,261364,1675557,NA,NA,2,0,0,40.62,43.02,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA3668,CA3666,female,1,Retained couples,260573,1676215,62.97,06/09/2015,3,0,0,37.86,39.37,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA3668,CA3666,female,2,NA,260511,1676226,NA,03/10/2015,3,1,3,37.86,39.37,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA3787,CA3789,female,1,Retained couples,260802,1676182,41.01,18/09/2015,3,0,0,36.69,39.86,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA3787,CA3789,female,2,NA,260761,1676183,NA,NA,2,NA,NA,36.69,39.86,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA3807,CA3838,female,1,Retained couples,260570,1676334,52.04,26/09/2015,3,0,0,NA,NA,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA3807,CA3838,female,2,NA,260518,1676336,NA,17/10/2015,3,0,0,NA,NA,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA3937,CA4377,female,1,Divorced females,261287,1676764,62.59,09/10/2015,3,1,3,46,41.18,NA,NA,NA,NA
alexandrinus,kp_CV,Maio,2015,CA3937,CA4376,female,2,NA,261273,1676825,NA,16/10/2015,2,0,0,42.18,44,NA,NA,NA,NA
melodus,pp_US1,Atlantic (Massachusetts),2012,b:b,Y:G,female,1,Retained couples,877481.3075,4632885.187,37054.57,01/05/2012,4,1,0,NA,NA,3.9,13.9,0.3,8.9
melodus,pp_US1,Atlantic (Massachusetts),2012,b:b,Y:G,female,2,NA,894618.6114,4600031.665,NA,15/06/2012,1,1,0,NA,NA,10.6,17.2,0,13.9
melodus,pp_US1,Atlantic (Massachusetts),2012,b:B,O:L,female,1,Retained couples,876644.7788,4633155.847,37367.06,04/05/2012,4,1,0,NA,NA,7.8,13.3,0,10.55
melodus,pp_US1,Atlantic (Massachusetts),2012,b:B,O:L,female,2,Retained couples,894148.3071,4600141.854,57.8,29/05/2012,3,1,0,NA,NA,13.9,20.6,0,17.25
melodus,pp_US1,Atlantic (Massachusetts),2012,b:B,O:L,female,3,NA,894126.1157,4600195.226,NA,09/06/2012,4,NA,3,NA,NA,13.3,21.7,0,17.5
melodus,pp_US1,Atlantic (Massachusetts),2012,B:B,L:l,female,1,Retained couples,896156.3384,4630673.512,154.44,18/05/2012,4,1,0,NA,NA,3.9,19.4,0,11.65
melodus,pp_US1,Atlantic (Massachusetts),2012,B:B,L:l,female,2,NA,896261.4782,4630786.631,NA,08/06/2012,3,1,1,NA,NA,9.4,19.4,7.1,14.4
melodus,pp_US1,Atlantic (Massachusetts),2012,G:L,l:B,female,1,Retained couples,882974.4217,4616430.364,384423.4,28/04/2012,4,1,4,NA,NA,-1.7,16.1,0,7.2
melodus,pp_US1,Atlantic (Massachusetts),2012,G:L,l:B,female,2,NA,5.00E+05,4649776.225,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA
melodus,pp_US1,Atlantic (New Jersey),2012,Gb:GL,GY:GB,female,1,Retained couples,518578.4813,4319573.109,143.44,12/05/2012,4,NA,0,NA,NA,6.1,26.1,0,16.1
melodus,pp_US1,Atlantic (New Jersey),2012,Gb:GL,GY:GB,female,2,NA,518515.5075,4319444.233,NA,08/06/2012,4,NA,0,NA,NA,13.3,28.3,13.2,20.8
melodus,pp_US1,Atlantic (New Jersey),2012,GB:GY,GY:GL,female,1,Retained couples,519217.6361,4320006.326,12.76,01/05/2012,4,0,0,NA,NA,NA,NA,NA,NA
melodus,pp_US1,Atlantic (New Jersey),2012,GB:GY,GY:GL,female,2,NA,519216.0223,4319993.671,NA,13/06/2012,3,NA,0,NA,NA,18.9,23.3,64.5,21.1
melodus,pp_US1,Atlantic (New Jersey),2012,GY:GO,NA,female,1,NA,519517.267,4320332.767,141.2052109,23/05/2012,4,0,0,NA,NA,15,23.3,13.7,19.15
melodus,pp_US1,Atlantic (New Jersey),2012,GY:GO,GL:GO,female,2,NA,519658.4271,4320336.336,NA,13/06/2012,3,NA,0,NA,NA,18.9,23.3,64.5,21.1
melodus,pp_US1,Atlantic (Massachusetts),2012,l:b,O:G,female,1,Retained couples,896047.8004,4630520.768,149.91,06/05/2012,4,0,0,NA,NA,NA,NA,NA,NA
melodus,pp_US1,Atlantic (Massachusetts),2012,l:b,O:G,female,2,Retained couples,896173.189,4630602.922,200.95,27/05/2012,4,1,0,NA,NA,15.6,25.6,0,20.6
melodus,pp_US1,Atlantic (Massachusetts),2012,l:b,O:G,female,3,NA,896015.8761,4630477.888,NA,10/06/2012,NA,1,0,NA,NA,12.2,23.9,0,18.05
melodus,pp_US1,Atlantic (Massachusetts),2012,l:Y,G:B,female,1,Retained couples,876988.174,4633048.459,17.26,02/05/2012,4,1,0,NA,NA,7.2,9.4,14.2,8.3
melodus,pp_US1,Atlantic (Massachusetts),2012,l:Y,G:B,female,2,NA,876990.187,4633065.606,NA,12/06/2012,3,1,2,NA,NA,12.8,20.6,0,16.7
melodus,pp_US1,Atlantic (Massachusetts),2012,O:Y,L:G,female,1,Retained couples,875990.3201,4633330.606,37513.64,23/04/2012,4,NA,0,NA,NA,7.8,16.1,27.9,11.95
melodus,pp_US1,Atlantic (Massachusetts),2012,O:Y,L:G,female,2,Retained couples,893766.135,4600295.871,37444.69,30/05/2012,2,1,0,NA,NA,15.6,27.8,0,21.7
melodus,pp_US1,Atlantic (Massachusetts),2012,O:Y,L:G,female,3,NA,876093.0999,4633307.511,NA,06/06/2012,3,NA,0,NA,NA,5,11.7,0,8.35
melodus,pp_US1,Atlantic (Massachusetts),2013,b:b,Y:G,female,1,Retained couples,877516.2164,4632855.848,51.01,12/05/2013,4,0,0,NA,NA,14.4,20,33.5,17.2
melodus,pp_US1,Atlantic (Massachusetts),2013,b:b,Y:G,female,2,NA,877470.7903,4632879.062,NA,04/06/2013,4,NA,0,NA,NA,11.1,18.9,59.9,15
melodus,pp_US1,Atlantic (Massachusetts),2013,B:b,R:B,female,1,Retained couples,880762.8012,4616190.146,84.49,03/05/2013,3,1,0,NA,NA,1.7,23.3,0,12.5
melodus,pp_US1,Atlantic (Massachusetts),2013,B:b,R:B,female,2,NA,880678.3157,4616191.232,NA,25/05/2013,4,0,4,NA,NA,10,18.3,13.7,14.15
melodus,pp_US1,Atlantic (Massachusetts),2013,b:L,NA,female,1,NA,883110.1737,4616439.839,2541.20201,02/05/2013,3,0,0,NA,NA,1.1,17.2,0,9.15
melodus,pp_US1,Atlantic (Massachusetts),2013,b:L,NA,female,2,NA,880574.7027,4616269.268,2496.179154,28/05/2013,3,NA,0,NA,NA,4.4,21.1,0,12.75
melodus,pp_US1,Atlantic (Massachusetts),2013,b:L,NA,female,3,NA,883064.9835,4616440.767,NA,15/06/2013,3,NA,0,NA,NA,10.6,17.8,1.3,14.2
melodus,pp_US1,Atlantic (Massachusetts),2013,B:O,G:Y,female,1,Retained couples,896027.6841,4630466.622,23.22,NA,4,NA,0,NA,NA,NA,NA,NA,NA
melodus,pp_US1,Atlantic (Massachusetts),2013,B:O,G:Y,female,2,Retained couples,896022.2592,4630444.04,56.11,NA,1,1,0,NA,NA,NA,NA,NA,NA
melodus,pp_US1,Atlantic (Massachusetts),2013,B:O,G:Y,female,3,NA,896067.129,4630477.722,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA
